code_insee,departement,loyer_moyen,nom,code_postal,population,note
58134,58,8.23,Imphy,58160,3202,3.8
58151,58,7.01,La Machine,58260,3240,3.1
58160,58,9.09,Marzy,58180,3724,3.7
58194,58,8.53,Nevers,58000,33005,3.4
58214,58,8.25,Pougues-les-Eaux,58320,2355,4.2
58303,58,9.1,Varennes-Vauzelles,58640,9201,3.6
59002,59,10.48,Abscon,59215,4309,2.9
59008,59,9.54,Aniche,59580,10085,2.7
59009,59,13.01,Villeneuve-d'Ascq,59491,61957,3.5
59011,59,11.11,Annœullin,59112,10471,3.6
59014,59,10.11,Anzin,59410,13329,2.8
59017,59,11.2,Armentières,59280,24909,3.2
59032,59,10.17,Aulnoy-lez-Valenciennes,59300,7224,3.5
59036,59,8.75,Avesnes-sur-Helpe,59440,4195,2.7
59043,59,10.25,Bailleul,59270,15163,3.7
59044,59,12.24,Baisieux,59780,4777,3.7
59051,59,10.02,La Bassée,59480,6509,3.9
59052,59,10.24,Bauvin,59221,5086,2.7
59067,59,10.49,Bergues,59380,3600,3.5
59079,59,9.83,Beuvrages,59192,6809,3.0
59090,59,13.47,Bondues,59910,9808,4.2
59098,59,11.38,Bousbecque,59166,4804,4.1
59107,59,10.71,Bray-Dunes,59123,4495,3.6
59112,59,9.6,Bruay-sur-l'Escaut,59860,11258,3.4
59122,59,9.76,Cambrai,59400,32176,3.8
59128,59,12.68,Capinghem,59160,2537,4.2
59135,59,9.64,Cassel,59670,2265,3.3
59136,59,8.19,Le Cateau-Cambrésis,59360,7030,3.6
59139,59,8.57,Caudry,59540,14121,3.5
59143,59,11.45,La Chapelle-d'Armentières,59930,8577,3.4
59152,59,11.93,Comines,59560,12788,3.5
59153,59,9.89,Condé-sur-l'Escaut,59163,9515,1.7
59155,59,10.28,Coudekerque-Branche,59210,20851,3.5
59156,59,10.64,Courchelettes,59552,2842,3.0
59163,59,12.66,Croix,59170,20881,2.8
59168,59,12.22,Cysoing,59830,4849,4.6
59172,59,9.37,Denain,59220,19877,3.0
59178,59,10.69,Douai,59500,39613,3.2
59183,59,10.79,Dunkerque,59140,86279,3.4
59202,59,12.4,Erquinghem-Lys,59193,5316,4.3
59205,59,9.14,Escaudain,59124,9682,2.6
59212,59,9.42,Estaires,59940,6461,3.6
59220,59,11.64,Faches-Thumesnil,59155,18191,3.4
59221,59,10.36,Famars,59300,2545,
59230,59,9.84,Ferrière-la-Grande,59680,5273,3.0
59234,59,9.4,Flers-en-Escrebieux,59128,5781,2.3
59239,59,10.15,Flines-lez-Raches,59148,5598,3.8
59249,59,8.17,Fourmies,59610,11563,4.0
59250,59,11.85,Fournes-en-Weppes,59134,2231,3.3
59253,59,9.43,Fresnes-sur-Escaut,59970,7499,2.4
59256,59,12.23,Fretin,59273,3290,3.7
59258,59,12.42,Genech,59242,2827,
59266,59,11.51,Gondecourt,59147,4031,4.3
59268,59,9.94,La Gorgue,59253,5639,2.9
59271,59,10.86,Grande-Synthe,59760,22522,2.9
59272,59,8.41,Grand-Fort-Philippe,59153,5130,2.9
59273,59,10.87,Gravelines,59820,11014,3.3
59278,59,12.58,Hallennes-lez-Haubourdin,59320,4676,3.4
59279,59,11.19,Halluin,59250,20743,3.2
59286,59,12.09,Haubourdin,59320,14725,3.4
59291,59,9.49,Hautmont,59330,14517,3.1
59295,59,10.51,Hazebrouck,59190,21408,3.6
59299,59,12.72,Hem,59510,18636,3.4
59317,59,10.33,Houplines,59116,7782,3.5
59324,59,9.47,Jeumont,59460,10344,2.7
59328,59,12.79,Lambersart,59130,27400,3.7
59329,59,10.53,Lambres-lez-Douai,59552,5007,4.5
59331,59,8.15,Landrecies,59550,3482,2.8
59332,59,12.06,Lannoy,59390,1819,3.8
59339,59,12.54,Leers,59115,9378,3.8
59340,59,11.29,Leffrinckoucke,59495,4207,
59343,59,12.9,Lesquin,59810,9012,3.3
59346,59,12.95,Lezennes,59260,3050,3.9
59350,59,13.86,Lille,59000,234475,3.5
59352,59,12.64,Linselles,59126,8275,3.5
59360,59,12.72,Loos,59120,22866,2.8
59365,59,9.31,Louvroil,59720,6371,2.5
59367,59,12.29,Lys-lez-Lannoy,59390,13643,3.3
59368,59,13.2,La Madeleine,59110,21856,3.1
59369,59,9.97,Maing,59233,4066,4.0
59375,59,9.95,Marchiennes,59870,4584,3.5
59378,59,13.9,Marcq-en-Barœul,59700,38486,4.0
59383,59,10.83,Marly,59770,12083,3.7
59386,59,12.51,Marquette-lez-Lille,59520,10798,3.4
59392,59,10.34,Maubeuge,59600,29589,2.9
59398,59,12.24,Mérignies,59710,3199,
59400,59,9.72,Merville,59660,9641,3.7
59410,59,12.77,Mons-en-Barœul,59370,21277,3.2
59421,59,12.57,Mouvaux,59420,13121,3.7
59426,59,12.35,Neuville-en-Ferrain,59960,10264,3.8
59431,59,11.31,Nieppe,59850,7512,3.5
59447,59,10.02,Onnaing,59264,8789,2.6
59449,59,11.39,Orchies,59310,8633,3.6
59456,59,10.16,Pecquencourt,59146,6088,3.8
59457,59,11.97,Pérenchies,59840,8542,3.8
59459,59,10.54,Petite-Forêt,59494,4887,3.6
59462,59,11.25,Phalempin,59133,4820,4.7
59466,59,12.38,Pont-à-Marcq,59710,2911,2.9
59482,59,12.73,Quesnoy-sur-Deûle,59890,6931,4.2
59484,59,9.53,Quiévrechain,59920,6362,3.5
59491,59,10.35,Raismes,59590,12324,2.7
59507,59,12.78,Ronchin,59790,19294,2.7
59508,59,12.66,Roncq,59223,13482,3.8
59512,59,11.43,Roubaix,59100,98828,2.8
59514,59,10.34,Rousies,59131,4072,
59523,59,12.73,Sainghin-en-Mélantois,59262,2830,4.0
59524,59,11.85,Sainghin-en-Weppes,59184,5481,3.9
59526,59,10.31,Saint-Amand-les-Eaux,59230,15870,3.7
59527,59,13.05,Saint-André-lez-Lille,59350,13151,3.2
59544,59,10.26,Saint-Saulve,59880,11276,4.1
59557,59,11.22,Saultain,59990,2492,
59560,59,11.97,Seclin,59113,12463,4.3
59566,59,12.21,Sequedin,59320,4775,3.5
59569,59,9.85,Sin-le-Noble,59450,15428,3.1
59574,59,9.91,Somain,59490,11934,3.3
59580,59,9.92,Steenvoorde,59114,4429,4.0
59585,59,12.5,Templemars,59175,3465,3.6
59586,59,12.16,Templeuve-en-Pévèle,59242,6332,3.0
59599,59,11.18,Tourcoing,59200,98656,3.2
59603,59,9.93,Trith-Saint-Léger,59125,6292,
59606,59,10.83,Valenciennes,59300,43229,2.8
59616,59,9.79,Vieux-Condé,59690,10465,2.8
59636,59,12.83,Wambrechies,59118,10608,3.8
59646,59,14.41,Wasquehal,59290,20860,3.2
59648,59,12.44,Wattignies,59139,15075,3.2
59650,59,11.7,Wattrelos,59150,40898,3.3
59653,59,11.49,Wavrin,59136,7771,3.8
59656,59,11.98,Wervicq-Sud,59117,5353,3.8
59663,59,10.16,Wormhout,59470,5672,4.2
60057,60,11.13,Beauvais,60000,57071,3.1
60068,60,11.97,Béthisy-Saint-Pierre,60320,3108,
60086,60,14.88,Boran-sur-Oise,60820,2142,2.3
60088,60,13.32,Bornel,60540,4764,4.5
60103,60,10.7,Bresles,60510,4022,3.8
60139,60,14.89,Chambly,60230,10147,3.8
60141,60,16.16,Chantilly,60500,10950,3.7
60142,60,15.13,La Chapelle-en-Serval,60520,3140,3.6
60143,60,11.78,Chaumont-en-Vexin,60240,3340,3.5
60155,60,12.19,Cires-lès-Mello,60660,3996,2.7
60156,60,11.22,Clairoix,60280,2224,4.5
60157,60,12.27,Clermont,60600,10163,3.4
60159,60,12.8,Compiègne,60200,40615,3.8
60172,60,15.17,Coye-la-Forêt,60580,3976,5.0
60173,60,12.06,Cramoisy,60660,810,3.8
60175,60,12.65,Creil,60100,36169,2.3
60176,60,12.77,Crépy-en-Valois,60800,14788,3.6
60213,60,14.74,Ermenonville,60950,996,
60223,60,11.13,Estrées-Saint-Denis,60190,3759,4.2
60282,60,15.5,Gouvieux,60270,8978,3.9
60325,60,11.43,Jaux,60880,2300,
60333,60,9.38,Lachapelle-aux-Pots,60650,1660,
60338,60,11.83,Lacroix-Saint-Ouen,60610,4891,4.0
60342,60,12.26,Laigneville,60290,4721,3.7
60346,60,15.8,Lamorlaye,60260,8784,4.1
60360,60,11.6,Liancourt,60140,7010,1.3
60382,60,12.51,Margny-lès-Compiègne,60280,8676,2.1
60395,60,12.62,Méru,60110,14452,3.8
60398,60,14.45,Le Mesnil-en-Thelle,60530,2207,3.6
60402,60,12.15,Le Meux,60880,2327,
60414,60,12.05,Montataire,60160,13645,3.2
60432,60,14.95,Mortefontaine,60128,868,
60439,60,11.46,Mouy,60250,5237,3.6
60446,60,13.61,Nanteuil-le-Haudouin,60440,4201,2.1
60450,60,13.26,Neuilly-en-Thelle,60530,3970,3.3
60462,60,11.68,Noailles,60430,2829,3.9
60463,60,12.81,Nogent-sur-Oise,60180,20780,3.5
60471,60,9.87,Noyon,60400,13190,2.4
60482,60,14.73,Orry-la-Ville,60560,3351,3.8
60491,60,11.44,Pierrefonds,60350,1833,3.8
60494,60,15.15,Plailly,60128,1882,
60500,60,14.04,Le Plessis-Belleville,60330,3833,4.5
60508,60,12.86,Pontpoint,60700,3242,
60509,60,12.11,Pont-Sainte-Maxence,60700,12602,3.5
60513,60,13.69,Précy-sur-Oise,60460,3220,3.6
60524,60,12.31,Rantigny,60290,2541,5.0
60575,60,11.76,Sainte-Geneviève,60730,3344,3.2
60581,60,10.85,Saint-Just-en-Chaussée,60130,6055,3.7
60584,60,13.21,Saint-Leu-d'Esserent,60340,4678,3.8
60589,60,13.34,Saint-Maximin,60740,2847,1.7
60612,60,14.71,Senlis,60300,14760,4.0
60639,60,11.04,Tillé,60000,1234,
60665,60,11.92,Venette,60280,2884,1.8
60667,60,12.07,Verberie,60410,3813,3.7
60670,60,13.9,Verneuil-en-Halatte,60550,4707,3.4
60684,60,13.73,Villers-Saint-Paul,60870,6434,3.6
60695,60,15.47,Vineuil-Saint-Firmin,60500,1402,
61001,61,8.98,Alençon,61000,25870,3.3
61006,61,8.49,Argentan,61200,13395,3.8
61117,61,8.45,Condé-sur-Sarthe,61250,2490,3.4
61143,61,8.44,Damigny,61250,2464,4.1
61145,61,7.4,Domfront en Poiraie,61700,4196,4.7
61168,61,7.11,La Ferté Macé,61410,5186,
61169,61,7.53,Flers,61100,14762,2.4
61214,61,8.47,L'Aigle,61300,7961,3.1
61293,61,8.05,Mortagne-au-Perche,61400,3775,2.9
61464,61,7.64,Sées,61500,4198,
61483,61,9.41,Bagnoles de l'Orne Normandie,61140,2732,4.1
61486,61,6.84,Tinchebray-Bocage,61800,4882,3.4
62004,62,10.27,Achicourt,62217,7957,3.2
62014,62,8.34,Aire-sur-la-Lys,62120,9691,3.4
62019,62,10.93,Aix-Noulette,62160,3923,3.0
62035,62,9.38,Annezin,62232,5836,3.7
62037,62,12.08,Anzin-Saint-Aubin,62223,2751,2.8
62040,62,9.06,Arques,62510,9584,4.3
62041,62,11.0,Arras,62000,41694,3.8
62045,62,9.38,Aubigny-en-Artois,62690,1472,5.0
62048,62,9.07,Auchel,62260,10272,2.8
62063,62,8.7,Avesnes-le-Comte,62810,1833,
62065,62,10.0,Avion,62210,17625,3.9
62080,62,9.1,Bapaume,62450,3748,3.3
62099,62,10.24,Beaurains,62217,5552,4.0
62108,62,10.6,Berck,62600,13482,3.4
62119,62,9.88,Béthune,62400,25039,3.7
62126,62,10.0,Beuvry,62660,9219,3.7
62132,62,10.58,Billy-Berclau,62138,4885,4.0
62133,62,9.6,Billy-Montigny,62420,8177,3.0
62160,62,9.86,Boulogne-sur-Mer,62200,40251,3.0
62178,62,8.23,Bruay-la-Buissière,62700,21903,3.3
62186,62,9.59,Bully-les-Mines,62160,12156,3.3
62193,62,9.45,Calais,62100,72509,3.1
62194,62,9.49,Calonne-Ricouart,62470,5507,3.9
62201,62,9.44,Camiers,62176,2730,
62215,62,10.43,Carvin,62220,17557,3.4
62250,62,9.88,Courrières,62710,10554,3.2
62261,62,10.77,Cucq,62780,5059,3.6
62270,62,9.49,Divion,62460,6963,3.7
62274,62,9.46,Dourges,62119,5928,3.2
62276,62,10.6,Douvrin,62138,5680,3.0
62291,62,10.16,Éleu-dit-Leauwette,62300,2840,3.7
62318,62,9.65,Étaples,62630,10912,3.4
62386,62,9.97,Grenay,62160,6799,
62413,62,9.92,Harnes,62440,12237,3.1
62427,62,10.02,Hénin-Beaumont,62110,25992,3.9
62473,62,8.74,Isbergues,62330,8717,2.6
62491,62,9.98,Laventie,62840,4979,4.0
62498,62,10.7,Lens,62300,31461,3.2
62510,62,9.55,Liévin,62800,30112,3.4
62516,62,8.61,Lillers,62190,9810,2.3
62525,62,10.41,Longuenesse,62219,10563,3.5
62528,62,10.82,Loos-en-Gohelle,62750,6879,3.9
62534,62,9.17,Lumbres,62380,3601,3.3
62560,62,9.83,Marquise,62250,5083,4.4
62563,62,9.71,Mazingarbe,62670,8033,3.3
62571,62,10.25,Merlimont,62155,3401,3.6
62587,62,9.56,Montigny-en-Gohelle,62640,10180,2.5
62604,62,10.31,Neufchâtel-Hardelot,62152,3745,4.1
62617,62,9.72,Nœux-les-Mines,62290,11575,3.8
62624,62,9.98,Noyelles-Godault,62950,5773,3.8
62628,62,10.01,Noyelles-sous-Lens,62221,6632,1.6
62637,62,10.24,Oignies,62590,9993,3.3
62643,62,9.95,Outreau,62230,13378,2.7
62667,62,9.32,Le Portel,62480,9071,3.3
62737,62,9.12,Sains-en-Gohelle,62114,6060,3.0
62744,62,11.66,Sainte-Catherine,62223,3562,4.0
62753,62,11.1,Saint-Laurent-Blangy,62223,6542,4.0
62758,62,10.89,Saint-Martin-Boulogne,62280,11136,2.9
62764,62,10.3,Saint-Nicolas,62223,4687,3.6
62765,62,9.34,Saint-Omer,62500,14903,3.5
62767,62,9.17,Saint-Pol-sur-Ternoise,62130,4909,2.9
62771,62,9.94,Sallaumines,62430,9594,3.1
62774,62,10.46,Sangatte,62231,4845,3.4
62826,62,13.59,Le Touquet-Paris-Plage,62520,4227,4.1
62842,62,9.85,Vendin-le-Vieil,62880,8479,3.4
62846,62,10.11,Vermelles,62980,4765,2.1
62848,62,9.84,Verquin,62131,3501,3.6
62861,62,9.81,Vimy,62580,4358,3.3
62865,62,10.09,Vitry-en-Artois,62490,4675,3.7
62893,62,12.58,Wimereux,62930,6343,2.7
62895,62,10.25,Wingles,62410,8756,3.5
63001,63,8.25,Aigueperse,63260,2767,
63003,63,7.64,Ambert,63600,6655,4.1
63014,63,10.67,Aubière,63170,10904,4.3
63019,63,9.92,Aulnat,63510,4095,3.9
63032,63,10.48,Beaumont,63110,10664,3.5
63038,63,8.37,Besse-et-Saint-Anastaise,63610,1497,
63040,63,8.81,Billom,63160,4777,3.7
63047,63,8.06,La Bourboule,63150,1768,4.4
63063,63,10.19,Cébazat,63118,8805,4.0
63070,63,10.55,Ceyrat,63122,6364,3.3
63075,63,11.1,Chamalières,63400,17276,3.8
63080,63,8.68,Champeix,63320,1405,
63099,63,9.34,Châteaugay,63119,3105,
63103,63,9.28,Châtel-Guyon,63140,6239,4.4
63113,63,11.23,Clermont-Ferrand,63000,147865,3.3
63124,63,11.06,Cournon-d'Auvergne,63800,20322,4.1
63164,63,10.71,Gerzat,63360,10289,3.5
63178,63,8.76,Issoire,63500,15296,3.8
63193,63,10.37,Lempdes,63370,8677,4.4
63210,63,8.55,Maringues,63350,3125,3.3
63214,63,9.77,Les Martres-de-Veyre,63730,3984,2.9
63236,63,9.77,Mont-Dore,63240,1279,4.1
63263,63,9.73,Orcines,63870,3493,
63284,63,9.47,Pont-du-Château,63430,12182,2.9
63300,63,9.61,Riom,63200,19004,3.6
63302,63,10.2,La Roche-Blanche,63670,3483,3.9
63307,63,10.29,Romagnat,63540,7791,4.2
63308,63,10.85,Royat,63130,4359,3.4
63430,63,7.58,Thiers,63300,11784,2.8
63470,63,8.73,Volvic,63530,4623,3.9
64009,64,12.23,Ahetze,64210,2071,3.6
64024,64,12.89,Anglet,64600,39719,3.9
64038,64,12.07,Arcangues,64200,3195,
64061,64,10.2,Artix,64170,3428,
64065,64,11.51,Ascain,64310,4359,
64100,64,12.11,Bassussarry,64200,3231,4.3
64102,64,12.18,Bayonne,64100,51894,3.6
64122,64,13.88,Biarritz,64200,25787,3.6
64123,64,8.97,Bidache,64520,1358,
64125,64,13.41,Bidart,64210,6975,4.0
64129,64,9.99,Billère,64140,12793,4.2
64132,64,10.61,Bizanos,64320,4563,3.4
64140,64,11.76,Boucau,64340,8627,4.0
64147,64,11.1,Briscous,64240,2878,4.0
64160,64,10.77,Cambo-les-Bains,64250,6622,4.4
64189,64,12.42,Ciboure,64500,6211,
64213,64,10.11,Espelette,64250,1985,2.1
64230,64,9.69,Gan,64290,5585,
64237,64,10.2,Gelos,64110,3652,2.4
64249,64,12.86,Guéthary,64210,1326,
64256,64,10.28,Hasparren,64240,7498,3.8
64260,64,12.14,Hendaye,64700,16967,3.7
64269,64,10.93,Idron,64320,4903,4.0
64279,64,10.35,Itxassou,64250,2168,3.4
64284,64,10.53,Jurançon,64110,7102,2.4
64304,64,12.34,Lahonce,64990,2506,3.6
64317,64,10.8,Larressore,64480,2140,
64335,64,11.03,Lescar,64230,9665,3.9
64348,64,10.86,Lons,64140,13707,4.8
64393,64,9.19,Monein,64360,4435,
64405,64,10.0,Morlaàs,64160,4356,3.8
64407,64,12.01,Mouguerre,64990,5294,4.4
64410,64,8.35,Mourenx,64150,6122,2.4
64417,64,9.69,Nay,64800,3265,5.0
64422,64,8.69,Oloron-Sainte-Marie,64400,10594,4.0
64430,64,8.9,Orthez,64300,10369,2.9
64445,64,10.22,Pau,64000,75627,3.7
64483,64,12.78,Saint-Jean-de-Luz,64500,14196,3.7
64485,64,8.61,Saint-Jean-Pied-de-Port,64220,1532,
64493,64,8.16,Saint-Palais,64120,1841,3.5
64495,64,10.93,Saint-Pée-sur-Nivelle,64310,7037,3.4
64496,64,12.05,Saint-Pierre-d'Irube,64990,5491,
64499,64,8.75,Salies-de-Béarn,64270,4568,3.7
64527,64,10.3,Souraïde,64250,1497,2.0
64540,64,10.73,Urcuit,64990,2725,3.7
64545,64,12.28,Urrugne,64122,10418,
64546,64,10.37,Urt,64240,2323,5.0
64547,64,11.57,Ustaritz,64480,6918,2.7
64558,64,11.61,Villefranque,64990,2822,2.6
65025,65,9.41,Argelès-Gazost,65400,2911,4.1
65031,65,8.58,Arreau,65240,792,
65047,65,8.87,Aureilhan,65800,7864,3.7
65059,65,7.62,Bagnères-de-Bigorre,65200,7085,3.6
65100,65,9.21,Bordères-sur-l'Échez,65320,5357,3.3
65138,65,8.88,Cauterets,65110,878,4.3
65226,65,8.98,Ibos,65420,2906,
65258,65,7.83,Lannemezan,65300,5816,3.1
65286,65,8.6,Lourdes,65100,13132,2.6
65295,65,8.03,Luz-Saint-Sauveur,65120,939,
65304,65,7.83,Maubourguet,65700,2266,
65362,65,8.69,Pierrefitte-Nestalas,65260,1126,
65388,65,7.43,Saint-Lary-Soulan,65170,844,
65440,65,9.29,Tarbes,65000,42758,3.1
65452,65,7.2,Trie-sur-Baïse,65220,1007,
65460,65,8.51,Vic-en-Bigorre,65500,4843,4.0
66002,66,11.09,Alénya,66200,3645,3.5
66003,66,8.35,Amélie-les-Bains-Palalda,66110,3542,2.6
66004,66,10.42,Les Angles,66210,553,
66008,66,11.16,Argelès-sur-Mer,66700,10260,2.9
66009,66,8.87,Arles-sur-Tech,66150,2724,2.6
66011,66,9.94,Bages,66670,4291,3.1
66012,66,10.83,Baho,66540,3431,3.9
66014,66,9.75,Baixas,66390,2612,3.4
66016,66,11.35,Banyuls-sur-Mer,66650,4738,4.0
66017,66,11.53,Le Barcarès,66420,5771,3.8
66020,66,10.26,Bolquère,66210,818,1.0
66021,66,10.85,Bompas,66430,7426,4.2
66024,66,10.37,Le Boulou,66160,5278,2.8
66028,66,11.31,Cabestany,66330,10301,3.6
66037,66,11.9,Canet-en-Roussillon,66140,12284,3.2
66038,66,10.89,Canohès,66680,6344,3.8
66049,66,10.47,Céret,66400,7857,3.9
66050,66,10.91,Claira,66530,4470,3.9
66053,66,11.83,Collioure,66190,2407,3.9
66059,66,10.23,Corneilla-del-Vercol,66200,2327,3.3
66065,66,10.76,Elne,66200,9248,3.2
66069,66,10.14,Espira-de-l'Agly,66600,3475,3.8
66071,66,8.98,Estagel,66310,2049,3.9
66088,66,9.04,Ille-sur-Têt,66130,5513,3.1
66094,66,11.26,Latour-Bas-Elne,66200,3158,3.9
66106,66,9.36,Maureillas-las-Illas,66480,2568,4.2
66108,66,9.52,Millas,66170,4264,
66124,66,10.3,Font-Romeu-Odeillo-Via,66120,1840,4.5
66133,66,9.85,Palau-del-Vidre,66690,3094,2.7
66136,66,10.09,Perpignan,66000,119344,3.1
66140,66,10.07,Pézilla-la-Rivière,66370,3812,3.0
66141,66,10.43,Pia,66380,9849,2.8
66144,66,10.6,Pollestres,66450,5229,3.8
66145,66,10.32,Ponteilla,66300,2841,3.4
66148,66,10.66,Port-Vendres,66660,4016,3.3
66149,66,9.16,Prades,66500,6028,3.7
66164,66,10.1,Rivesaltes,66600,8888,3.4
66168,66,10.31,Saint-André,66690,3422,3.2
66171,66,11.23,Saint-Cyprien,66750,11040,4.0
66172,66,10.72,Saint-Estève,66240,11719,3.9
66174,66,10.11,Saint-Féliu-d'Avall,66170,2874,4.1
66175,66,9.85,Saint-Génis-des-Fontaines,66740,2841,
66180,66,11.32,Saint-Laurent-de-la-Salanque,66250,10071,3.8
66182,66,11.54,Sainte-Marie-la-Mer,66470,4821,2.9
66189,66,11.24,Saleilles,66280,5564,3.6
66190,66,10.62,Salses-le-Château,66600,3514,
66195,66,10.71,Le Soler,66270,7752,3.9
66196,66,10.49,Sorède,66690,3343,3.5
66208,66,10.46,Théza,66200,2127,2.2
66210,66,9.93,Thuir,66300,7924,3.7
66212,66,10.78,Torreilles,66440,3839,4.5
66213,66,11.17,Toulouges,66350,7192,3.2
66222,66,9.56,Vernet-les-Bains,66820,1450,2.8
66224,66,10.49,Villelongue-de-la-Salanque,66410,3248,2.2
66227,66,10.67,Villeneuve-de-la-Raho,66180,3977,4.5
66230,66,8.67,Vinça,66320,2131,2.6
67001,67,12.48,Achenheim,67204,2338,3.7
67003,67,12.29,Albé,67220,441,
67010,67,10.16,Andlau,67140,1738,3.5
67021,67,10.6,Barr,67140,7197,3.0
67025,67,10.67,Beinheim,67930,1934,
67028,67,9.92,Benfeld,67230,5801,4.2
67031,67,11.23,Bernardswiller,67210,1437,
67043,67,11.87,Bischheim,67800,17353,3.4
67045,67,10.82,Bischoffsheim,67870,3329,4.8
67046,67,11.39,Bischwiller,67240,12746,4.0
67052,67,11.16,Bœrsch,67530,2442,
67061,67,9.69,Bouxwiller,67330,3757,4.8
67066,67,8.78,La Broque,67130,2629,3.8
67067,67,11.64,Brumath,67170,10081,4.1
67073,67,10.71,Châtenois,67730,4199,3.7
67084,67,10.08,Dambach-la-Ville,67650,2215,4.1
67089,67,9.24,Dettwiller,67490,2610,3.8
67095,67,8.15,Diemeringen,67430,1595,3.0
67101,67,11.36,Dorlisheim,67120,2613,4.5
67106,67,11.27,Drusenheim,67410,5268,4.1
67112,67,11.77,Duttlenheim,67120,2865,4.8
67115,67,10.78,Ebersheim,67600,2287,3.7
67118,67,13.2,Eckbolsheim,67201,7049,3.6
67124,67,12.59,Entzheim,67960,2453,3.5
67125,67,10.68,Epfig,67680,2247,
67128,67,12.7,Ernolsheim-Bruche,67120,1887,
67130,67,10.6,Erstein,67150,10661,3.8
67131,67,13.17,Eschau,67114,5424,4.1
67137,67,12.26,Fegersheim,67640,5734,4.0
67151,67,11.81,Gambsheim,67760,5041,
67152,67,12.06,Geispolsheim,67118,7561,4.2
67154,67,11.09,Gerstheim,67150,3449,4.4
67156,67,12.02,Geudertheim,67170,2586,
67169,67,11.35,Gries,67240,2874,3.4
67176,67,10.26,Gundershoffen,67110,3712,4.4
67180,67,11.6,Haguenau,67500,35196,3.1
67182,67,12.59,Hangenbieten,67980,1647,4.2
67194,67,11.46,Herrlisheim,67850,4731,3.5
67202,67,10.74,Hochfelden,67270,4048,
67204,67,12.65,Hœnheim,67800,11304,3.9
67205,67,12.84,Hœrdt,67720,4514,2.9
67212,67,12.48,Holtzheim,67810,3703,4.7
67216,67,10.12,Huttenheim,67230,2672,3.8
67218,67,12.8,Illkirch-Graffenstaden,67400,26698,4.0
67222,67,10.13,Ingwiller,67340,4048,2.6
67226,67,11.57,Ittenheim,67117,2112,4.4
67230,67,11.65,Kaltenhouse,67240,2450,
67256,67,13.31,Lampertheim,67450,3405,4.5
67261,67,10.37,Lauterbourg,67630,2331,
67267,67,12.69,Lingolsheim,67380,19439,2.8
67268,67,12.24,Lipsheim,67640,2664,4.4
67281,67,10.18,Marckolsheim,67390,4159,4.2
67282,67,11.36,Marlenheim,67520,4250,3.6
67283,67,9.77,Marmoutier,67440,2712,
67296,67,13.02,Mittelhausbergen,67206,2086,
67300,67,11.45,Molsheim,67120,9343,3.0
67301,67,11.48,Mommenheim,67670,2126,2.8
67305,67,9.97,Mothern,67470,1955,
67309,67,11.68,Mundolsheim,67450,4749,3.8
67313,67,10.55,Mutzig,67190,6063,3.8
67324,67,10.11,Niederbronn-les-Bains,67110,4381,4.2
67326,67,12.71,Niederhausbergen,67207,1663,3.4
67330,67,9.06,Niederrœdern,67470,927,
67339,67,10.35,Betschdorf,67660,4183,2.8
67343,67,12.81,Oberhausbergen,67205,5363,3.5
67345,67,11.52,Oberhoffen-sur-Moder,67240,3497,3.8
67348,67,11.9,Obernai,67210,11765,3.4
67350,67,12.19,Oberschaeffolsheim,67203,2279,4.5
67365,67,12.69,Ostwald,67540,12723,3.5
67372,67,9.93,Val-de-Moder,67350,5040,3.8
67378,67,13.04,Plobsheim,67115,4465,3.8
67388,67,9.82,Reichshoffen,67110,5402,3.7
67389,67,12.02,Reichstett,67116,4397,3.8
67397,67,10.38,Rhinau,67860,2670,
67405,67,11.65,Rœschwoog,67480,2281,4.8
67411,67,11.52,Rosheim,67560,5221,4.4
67414,67,8.58,Rothau,67570,1550,
67434,67,8.24,Sarre-Union,67260,2796,4.4
67437,67,10.0,Saverne,67700,11378,3.3
67445,67,10.23,Scherwiller,67750,3217,4.1
67447,67,12.29,Schiltigheim,67300,33780,2.7
67448,67,8.96,Schirmeck,67130,2149,2.1
67458,67,11.59,Schweighouse-sur-Moder,67590,4942,3.7
67462,67,10.49,Sélestat,67600,19242,3.9
67463,67,10.38,Seltz,67470,3162,4.0
67471,67,12.88,Souffelweyersheim,67460,7994,3.7
67472,67,11.46,Soufflenheim,67620,4827,
67474,67,10.22,Soultz-sous-Forêts,67250,3190,
67478,67,10.45,Steinbourg,67790,1940,4.2
67482,67,12.86,Strasbourg,67000,287228,3.5
67495,67,12.74,Truchtersheim,67370,4267,3.5
67506,67,12.26,Vendenheim,67550,5971,4.4
67507,67,8.9,Villé,67220,1802,
67519,67,12.61,La Wantzenau,67610,5881,3.8
67520,67,10.27,Wasselonne,67310,5711,3.2
67525,67,9.69,Westhoffen,67310,1636,
67529,67,12.52,Weyersheim,67720,3398,
67544,67,9.35,Wissembourg,67160,7487,3.9
67551,67,11.78,Wolfisheim,67202,4174,3.8
68004,68,10.58,Altkirch,68130,5659,3.3
68005,68,11.92,Ammerschwihr,68410,1761,
68015,68,12.01,Baldersheim,68390,2667,3.6
68021,68,12.51,Bartenheim,68870,3987,
68042,68,12.73,Blotzheim,68730,4661,
68043,68,11.46,Bollwiller,68540,4122,3.9
68056,68,12.33,Brunstatt-Didenheim,68350,8163,4.2
68058,68,9.66,Buhl,68530,3354,
68059,68,11.18,Burnhaupt-le-Bas,68520,1921,
